68244_H3K4me1_Ren_sort_peaks.narrowPeak.gz	68115_EP300_Ren_sort_peaks.narrowPeak.gz	54499_H3K27ac_sort_peaks.narrowPeak.gz	62993_H3K27ac_sort_peaks.narrowPeak.gz	60947_H3K4me2_sort_peaks.narrowPeak.gz	5097_HOXC9_sort_peaks.narrowPeak.gz	55119_SOX2_sort_peaks.narrowPeak.gz	5060_OLIG2_sort_peaks.narrowPeak.gz	54562_H3K27ac_sort_peaks.narrowPeak.gz	53322_H3K4me1_sort_peaks.narrowPeak.gz	56691_POLII_sort_peaks.narrowPeak.gz	61702_H3K9ac_sort_peaks.narrowPeak.gz	61864_H3K27ac_sort_peaks.narrowPeak.gz	54525_H3K27ac_sort_peaks.narrowPeak.gz	53421_H3K4me1_sort_peaks.narrowPeak.gz	1545_DNase_sort_peaks.narrowPeak.gz	58242_SPI1_sort_peaks.narrowPeak.gz	58256_SPI1_sort_peaks.narrowPeak.gz	1932_EP300_sort_peaks.narrowPeak.gz	58318_DNase_sort_peaks.narrowPeak.gz	58262_SPI1_sort_peaks.narrowPeak.gz	1491_DNase_sort_peaks.narrowPeak.gz
hg19,chr18,76006820,76008476	0.0	0.0	5.72801	0.0	6.73168	18.60867	9.41048	31.51559	0.0	23.50457	0.0	0.0	0.0	0.0	5.77908	0.0	0.0	0.0	0.0	0.0	33.61883	41.55971
hg19,chr7,50449432,50450191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69671	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,157882303,157883963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51734	8.14255
hg19,chr3,157589226,157590363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,164574007,164575458	0.0	0.0	4.80845	0.0	0.0	43.40993	0.0	7.67417	0.0	3.98156	0.0	0.0	10.04726	0.0	12.08959	0.0	8.06677	68.09326	0.0	0.0	20.13843	28.06157
hg19,chr9,116726436,116727813	11.02784	0.0	9.74102	0.0	13.65823	17.65802	0.0	10.1482	6.54017	15.64267	0.0	0.0	0.0	0.0	11.05158	0.0	25.68338	20.19493	0.0	16.27382	9.55958	5.60792
hg19,chr9,23004730,23005789	0.0	0.0	26.50974	0.0	0.0	0.0	0.0	0.0	0.0	7.6593	0.0	0.0	0.0	0.0	4.87945	0.0	0.0	0.0	0.0	0.0	76.08411	76.61564
hg19,chr7,18885971,18887230	0.0	0.0	0.0	0.0	0.0	5.84192	0.0	0.0	19.5485	6.16973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr1,32510030,32510913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.53864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.55423
hg19,chr2,172820365,172821314	0.0	0.0	0.0	0.0	0.0	34.43286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28927	0.0	0.0	0.0	0.0	0.0	8.65454	9.95751
hg19,chr12,18229480,18230430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr8,105880860,105882147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,146689050,146690099	0.0	0.0	6.80595	0.0	6.69751	25.96739	0.0	0.0	0.0	7.41225	0.0	0.0	0.0	0.0	4.77737	0.0	0.0	0.0	0.0	0.0	6.41093	8.93014
hg19,chr3,18898614,18899860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.12635	0.0	0.0	0.0	0.0	0.0
hg19,chr3,137185964,137186866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,147801015,147802169	0.0	0.0	30.49397	0.0	6.43312	94.56709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.38768	0.0	0.0	0.0	0.0	0.0	14.1778	12.28694
hg19,chr3,180461825,180462874	0.0	0.0	13.06971	0.0	8.1881	13.86004	36.35605	23.62187	0.0	15.11419	0.0	0.0	11.81885	0.0	6.76132	0.0	5.87515	0.0	5.15918	2.93866	18.34711	20.80433
hg19,chr10,131400948,131402279	5.03395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.24179	0.0	0.0	0.0	0.0	0.0	0.0	11.24153	13.94716	0.0	7.35215	24.96533	37.36953
hg19,chr4,151493651,151494654	0.0	0.0	0.0	0.0	0.0	6.78677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7913	0.0	71.76561	0.0	0.0	0.0	0.0
hg19,chr7,69702231,69703615	0.0	0.0	4.69492	0.0	0.0	38.42617	0.0	0.0	5.59134	21.35357	0.0	0.0	0.0	0.0	9.22115	0.0	18.07537	10.83028	0.0	8.19058	26.51708	0.0
hg19,chr20,37148390,37149749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr15,67198974,67200134	0.0	0.0	4.00971	4.15331	10.62448	11.56194	0.0	0.0	0.0	18.51169	0.0	0.0	0.0	0.0	17.48369	0.0	0.0	0.0	0.0	0.0	8.57893	12.68908
hg19,chr12,16940708,16942322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.05011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.04481	6.0621
hg19,chr2,157720628,157721586	0.0	0.0	0.0	0.0	0.0	7.58428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15746	11.51197
hg19,chr2,144115008,144116735	0.0	0.0	6.01658	0.0	0.0	0.0	0.0	0.0	0.0	17.05227	0.0	0.0	0.0	0.0	0.0	0.0	4.38776	0.0	0.0	0.0	57.26709	48.96533
hg19,chr3,137360823,137361964	0.0	0.0	2.81422	0.0	17.34057	15.15527	4.55056	7.86501	0.0	18.31261	0.0	0.0	0.0	0.0	0.0	0.0	35.95173	0.0	0.0	16.06949	30.52462	38.94315
hg19,chrX,139332133,139333376	0.0	0.0	7.83586	0.0	0.0	30.85586	51.11692	106.72475	0.0	7.83997	0.0	0.0	0.0	0.0	9.72369	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr9,76154764,76155512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63142	0.0	0.0	0.0	0.0	0.0	39.42081	0.0
hg19,chr8,92824759,92826618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.77376	0.0
hg19,chr1,97610491,97611741	0.0	0.0	6.34399	0.0	5.58347	13.40337	16.26404	0.0	0.0	0.0	0.0	0.0	8.95584	0.0	6.83963	0.0	0.0	0.0	0.0	0.0	48.12626	49.00236
hg19,chr10,120074039,120075696	0.0	0.0	0.0	0.0	5.23733	10.80381	0.0	0.0	0.0	8.4254	0.0	0.0	0.0	0.0	12.37626	0.0	9.66398	0.0	0.0	5.35646	34.18779	6.98712
hg19,chr2,144103882,144105644	0.0	0.0	14.74133	0.0	0.0	7.52547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.07084	28.99225
hg19,chr6,97544611,97545759	0.0	0.0	9.53412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.927	0.0	0.0	7.92188	0.0	0.0	6.53667	9.33468
hg19,chr1,10593123,10594209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr4,54961998,54962796	0.0	0.0	0.0	0.0	0.0	31.50513	6.69687	10.17142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr18,45087290,45088074	0.0	0.0	0.0	0.0	11.81814	10.15217	8.05255	0.0	0.0	20.0865	0.0	0.0	0.0	0.0	10.90946	0.0	0.0	0.0	0.0	0.0	19.11724	0.0
hg19,chr4,85245591,85246555	0.0	0.0	0.0	0.0	0.0	90.05367	0.0	0.0	0.0	6.16973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.36002	0.0	0.0
hg19,chr11,15321699,15322906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.37957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63134	4.44451
hg19,chr5,91298184,91298993	0.0	0.0	0.0	0.0	0.0	168.83076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr1,61086857,61087871	0.0	0.0	0.0	0.0	0.0	15.14874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.60708	0.0	29.59912	12.98042	0.0	12.39314	21.136	26.26386
hg19,chr7,115113551,115114543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.84708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.73504	0.0
hg19,chr18,22723676,22724605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.75399	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr4,54881222,54882455	0.0	0.0	0.0	0.0	7.43626	239.86783	32.68694	8.60793	0.0	7.15261	0.0	0.0	0.0	0.0	10.96659	0.0	0.0	0.0	0.0	0.0	19.91415	7.64128
hg19,chr20,20472953,20474200	0.0	0.0	10.49221	0.0	11.25674	24.57943	10.10509	37.67107	0.0	9.22557	0.0	0.0	12.22541	0.0	4.52906	0.0	0.0	0.0	11.59519	7.3659	24.88343	7.58893
hg19,chr2,164180913,164182192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76802	0.0	0.0	0.0	0.0	0.0	8.24679	8.14255
hg19,chr2,63193855,63194929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.25412	5.24626
hg19,chr2,156762038,156763191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr11,15587041,15588314	0.0	0.0	8.45589	0.0	7.15809	13.86004	20.13699	8.49647	0.0	14.63585	0.0	0.0	0.0	0.0	5.19113	0.0	0.0	0.0	0.0	0.0	11.68546	6.62397
hg19,chr5,170471253,170472370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr5,76935225,76936266	0.0	0.0	4.92198	0.0	0.0	0.0	0.0	14.82261	0.0	7.83166	0.0	0.0	0.0	0.0	0.0	0.0	6.55399	0.0	0.0	0.0	0.0	0.0
hg19,chr10,131404068,131405310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.13571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr17,46226552,46227693	0.0	0.0	16.72589	0.0	7.28004	0.0	0.0	21.91532	0.0	11.74616	0.0	0.0	0.0	0.0	4.3922	0.0	24.81066	0.0	0.0	15.06104	37.11038	41.517
hg19,chr8,53166730,53167836	0.0	0.0	69.89459	0.0	0.0	36.0158	4.21252	13.44599	0.0	7.78353	0.0	0.0	0.0	0.0	5.35041	0.0	0.0	0.0	5.04992	0.0	36.82609	10.73192
hg19,chr10,130831457,130833175	0.0	0.0	24.1573	0.0	0.0	89.75575	0.0	4.67859	0.0	14.34164	0.0	0.0	0.0	0.0	5.91708	0.0	3.0006	0.0	0.0	0.0	6.5141	0.0
hg19,chr12,17033316,17034417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38757	0.0	0.0	4.38423	0.0	0.0	0.0	11.87218	0.0	0.0	9.38432	24.53889	12.56333
hg19,chr7,21084342,21085460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.72974	0.0	10.92652	0.0	0.0	8.3566	4.67297	0.0
hg19,chr2,105132815,105133830	0.0	0.0	0.0	0.0	0.0	90.50329	0.0	9.76519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.74635
hg19,chr14,36933150,36934532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr1,3190581,3191428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr5,91299247,91300165	0.0	0.0	0.0	0.0	0.0	156.98456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr4,84700011,84701265	0.0	0.0	5.12777	0.0	0.0	58.68195	0.0	2.94264	0.0	9.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.10804	0.0
hg19,chr18,53530668,53531881	0.0	0.0	6.468	0.0	0.0	51.24943	0.0	0.0	14.00829	3.8248	0.0	0.0	0.0	0.0	0.0	0.0	30.82811	11.04839	0.0	17.43969	22.39694	28.15549
hg19,chr13,78866759,78868299	0.0	0.0	7.68951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.29371	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr8,106744003,106745324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27914	0.0
hg19,chr11,16377777,16379090	9.03144	0.0	7.69026	0.0	10.04512	19.23784	17.79424	0.0	9.02013	0.0	0.0	0.0	0.0	0.0	0.0	9.28929	21.49598	28.88412	0.0	13.55952	20.35362	15.63852
hg19,chr2,104577108,104578173	0.0	0.0	12.4706	0.0	0.0	0.0	0.0	0.0	0.0	16.72268	0.0	0.0	0.0	0.0	11.98025	0.0	0.0	0.0	0.0	0.0	13.96427	9.50569
hg19,chr2,147260541,147261416	0.0	0.0	0.0	0.0	0.0	27.16534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47269	6.11722	0.0	0.0	8.24679	10.56037
hg19,chr7,113793545,113794562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr19,30574387,30575360	0.0	0.0	0.0	0.0	0.0	30.0385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06328	13.94716	0.0	9.5084	0.0	0.0
hg19,chr9,84009516,84010866	0.0	0.0	0.0	0.0	0.0	195.39644	0.0	5.25649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.7164	12.37554	0.0	9.37634	26.45804	50.86577
hg19,chr16,74308568,74309245	0.0	4.9052	0.0	0.0	0.0	148.08824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66101	0.0	0.0	0.0	20.53208	13.10351
hg19,chr2,63268014,63269313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr10,60791178,60792149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr20,51277336,51277988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr17,41668736,41669927	5.43269	37.49057	0.0	4.94211	0.0	0.0	0.0	10.10203	7.09681	7.66791	0.0	0.0	0.0	19.85968	0.0	8.60544	38.61052	60.57856	0.0	22.70656	24.72809	18.50521
hg19,chr17,41640235,41640900	5.15894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.43331	0.0	23.22271	7.005	0.0	14.73851	6.39565	0.0
hg19,chr17,41705022,41706087	2.5566	0.0	0.0	11.01502	0.0	0.0	0.0	0.0	8.55329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.58486	15.34521	0.0	21.28605	0.0	0.0
hg19,chr18,72736412,72737599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.43687	57.43583
hg19,chr1,217766122,217767351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr14,28036097,28036839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr10,130366868,130368005	0.0	0.0	21.44119	0.0	0.0	13.46347	0.0	50.10632	0.0	15.89232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.26519	42.98929	50.85105
hg19,chr7,115295267,115296597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,147793207,147794247	0.0	0.0	17.75654	0.0	10.82955	177.88077	11.51771	68.96606	0.0	8.37826	0.0	0.0	16.1673	0.0	3.19042	0.0	15.79225	16.95495	0.0	14.69282	21.52913	11.37131
hg19,chr18,22767257,22768478	0.0	0.0	10.06837	0.0	0.0	0.0	0.0	0.0	7.09681	7.04324	0.0	0.0	6.16894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.74753	18.66385
hg19,chr3,157903310,157904642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47269	0.0	0.0	0.0	0.0	0.0
hg19,chr8,78042571,78044201	0.0	0.0	22.01472	0.0	0.0	267.05789	0.0	52.87796	0.0	2.92487	0.0	0.0	0.0	0.0	0.0	22.84854	16.752	94.39245	0.0	4.58756	68.31061	82.33103
hg19,chrX,81021280,81022049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39565	0.0
hg19,chr18,53567879,53568822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.83598	0.0	0.0	0.0	0.0
hg19,chr4,4522867,4524050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.93678	0.0	6.39221	0.0	0.0	0.0	7.50676	0.0	0.0	0.0
hg19,chr13,72768988,72770449	0.0	0.0	0.0	0.0	0.0	36.00132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66101	0.0	0.0	5.02468	0.0	0.0
hg19,chr10,78390590,78391875	0.0	0.0	15.46479	0.0	0.0	0.0	0.0	0.0	0.0	10.03652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.71924	0.0	0.0	0.0	0.0
hg19,chr7,13450920,13451719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.33525	0.0
hg19,chr3,17608555,17609487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr9,84946893,84948036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13185	0.0	0.0	0.0	0.0	4.87945	0.0	5.11695	0.0	0.0	0.0	8.24679	0.0
hg19,chr10,50413448,50414305	0.0	0.0	0.0	0.0	0.0	8.49603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr5,3197865,3198942	0.0	0.0	7.6086	0.0	0.0	108.89578	4.88663	0.0	0.0	20.15064	0.0	0.0	0.0	0.0	5.47571	4.13796	49.83807	20.69596	4.99231	20.94824	30.29479	8.52476
hg19,chrX,136316806,136317871	0.0	0.0	5.12052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.29556	0.0
hg19,chr8,60543031,60544205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.99563	0.0	38.06854	0.0	0.0	21.28154	33.97248	49.35746
hg19,chr13,106015598,106016927	0.0	0.0	0.0	0.0	5.58347	5.84192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.45927	0.0	25.88816	36.86336	4.33755	11.7445	45.4681	30.17579
hg19,chr2,146697738,146698645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr1,163441941,163442842	0.0	0.0	9.8727	0.0	7.34742	49.85987	16.03169	6.23787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.10369	7.005	0.0	14.69282	23.58125	6.14168
hg19,chr1,63665219,63666122	0.0	0.0	0.0	0.0	0.0	32.3458	13.48173	70.37631	0.0	7.78353	0.0	0.0	0.0	0.0	8.73688	0.0	0.0	0.0	0.0	0.0	7.29674	5.65182
hg19,chr9,81823297,81824667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.35145	26.57652
hg19,chr8,106611425,106612483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.31752	0.0
hg19,chr7,26524662,26525636	0.0	0.0	0.0	0.0	0.0	107.67381	0.0	0.0	0.0	8.05406	0.0	0.0	0.0	0.0	0.0	0.0	32.11148	0.0	0.0	15.51993	6.00546	0.0
hg19,chrX,139593502,139594774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.68439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.83589	6.47227
hg19,chr10,125108319,125109394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.29856	14.90234
hg19,chr8,65783977,65785137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.005	0.0	0.0	0.0	0.0
hg19,chr2,147289398,147290668	0.0	0.0	0.0	0.0	0.0	9.43254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.87218	0.0	0.0	0.0	0.0	0.0
hg19,chr8,77690683,77691779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07376	13.83613	0.0	0.0	26.51638	0.0	0.0	0.0	15.0179	0.0	0.0	6.93765	0.0	0.0
hg19,chr18,77010009,77010795	0.0	0.0	15.18467	0.0	16.49916	21.66158	7.05306	10.17747	0.0	9.03955	0.0	0.0	0.0	0.0	13.11203	0.0	5.91355	0.0	0.0	4.16772	7.94129	12.046
hg19,chr15,35545322,35546846	0.0	0.0	7.68951	0.0	0.0	0.0	0.0	0.0	0.0	6.16973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,146057507,146058645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr17,59893119,59894141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.90988	0.0	50.26107	0.0	0.0	17.25762	0.0	0.0
hg19,chr2,60352514,60353602	0.0	0.0	5.16256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87515	0.0	0.0	0.0	5.51734	0.0
hg19,chr8,21907426,21908282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.47185	11.23135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr8,21901089,21902326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42378	0.0	0.0	0.0	0.0	5.74966	0.0	15.13711	0.0	0.0	8.83092	0.0	0.0
hg19,chr8,21845388,21846455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,158245851,158246580	0.0	0.0	0.0	0.0	0.0	5.01499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39682	3.20917	0.0	74.21539	0.0	0.0	0.0	0.0
hg19,chr7,114381553,114382837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.31381	0.0
hg19,chr6,50552252,50554393	5.66159	0.0	0.0	0.0	0.0	26.77413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66101	0.0	0.0	0.0	0.0	0.0
hg19,chr9,128395759,128396938	0.0	0.0	0.0	0.0	0.0	65.91586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67297	0.0
hg19,chr5,88673410,88674494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3546	0.0	0.0	0.0	0.0	0.0	41.6103	53.9747
hg19,chr1,38662809,38664040	0.0	0.0	0.0	0.0	0.0	15.73928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98408	0.0	0.0	8.53132	0.0	0.0
